//
///////////////////////////////////////////ЭKCТPACOЛНEЧНAЯ LA 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	48 48 48 			48 47 48 			255 255 255 			61 94 129 			129 166 202 			255 255 255 			73 73 73 			3.5		0.1		0.9			110 40 0			2200.0		10.0		0.8			0 0 0			152 180 224			153 95 87 240			254 20 9 0			254 5 13 23			122	0	0	1.00		
// 8 PM
	0 0 0 			37 34 34 			255 255 255 			58 48 67 			255 180 141 			255 128 64 			255 128 64 			4.0		0.9		0.1			150 0 150			2000.0		65.0		0.9			255 128 64			128 128 192			90 170 170 240			254 0 0 0			254 0 0 0			105	120	0	1.00		
// 10 PM
	12 6 12 			138 138 138 			255 255 255 			14 5 14 			40 26 47 			0 0 0 			5 8 0 			0.9		0.3		0.6			160 100 0			1700.0		10.0		0.9			81 47 13			0 0 0			67 67 62 240			254 124 124 124			254 34 27 0			122	0	0	1.00		
//
///////////////////////////////////////////ЭKCТPACOЛНEЧНAЯ VEGAS 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	45 45 45 			128 150 160 			255 255 255 			4 8 15 			4 7 14 			0 0 0 			5 0 0 			0.9		0.5		0.3			200 208 0			1700.0		200.0		0.5			30 20 0			3 3 3			38 38 55 240			254 0 0 0			254 0 0 0			0	30	0	1.00		
// 5 AM
	22 22 22 			97 113 120 			255 255 255 			12 5 12 			40 26 47 			0 0 0 			5 0 0 			0.9		0.3		0.7			200 208 0			1700.0		200.0		23.1			30 20 0			3 3 3			38 38 55 240			254 6 20 26			254 52 39 24			0	30	0	1.00		
// 6 AM
	0 0 0 			130 130 130 			255 255 255 			24 29 54 			113 78 64 			193 137 82 			63 56 50 			-0.1		0.9		0.3			140 100 0			2000.0		0.0		0.8			0 0 0			255 175 164			185 160 160 240			254 56 56 56			254 2 1 0			0	90	0	1.00		
// 7 AM
	0 0 0 			95 95 95 			255 255 255 			66 90 154 			130 157 217 			255 255 255 			78 78 78 			0.1		0.9		25.1			100 50 0			2200.0		0.0		0.5			0 0 0			152 180 224			145 170 170 240			254 0 0 0			254 66 67 53			0	90	0	1.00		
// Midday
	21 21 21 			100 100 100 			255 255 255 			59 79 125 			86 104 150 			255 255 255 			38 38 38 			0.1		0.9		-0.1			150 0 150			2200.0		10.0		0.9			0 0 0			152 180 224			90 170 170 240			254 0 0 0			254 28 24 7			0	90	0	1.00		
// 7 PM
	35 35 35 			0 0 0 			255 255 255 			77 116 157 			108 145 181 			191 191 191 			78 78 78 			2.5		0.3		0.3			110 40 0			2200.0		10.0		0.8			0 0 0			152 180 224			143 121 87 240			254 28 20 13			254 21 28 10			0	90	0	1.00		
// 8 PM
	0 0 0 			203 188 188 			255 255 255 			57 46 67 			188 141 113 			255 128 64 			255 128 64 			4.0		0.9		0.1			150 0 150			2000.0		65.0		0.9			255 128 64			128 128 192			90 170 170 240			254 48 8 8			254 0 0 0			105	120	0	1.00		
// 10 PM
	22 22 23 			163 163 163 			255 255 255 			12 5 12 			40 26 47 			0 0 0 			5 8 0 			0.9		0.5		0.7			160 100 0			1700.0		200.0		0.9			81 47 13			12 5 12			71 46 53 240			254 77 77 77			254 53 53 53			0	30	0	1.00		
//
///////////////////////////////////////////OБЛAЧНAЯ VEGAS 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	51 51 51 			151 151 151 			255 255 255 			6 8 8 			8 8 8 			0 0 0 			0 0 0 			-0.1		0.9		0.6			200 100 0			1000.0		100.0		0.3			30 20 0			3 3 3			38 38 55 240			254 0 0 0			254 0 0 0			44	0	0	1.00		
// 5 AM
	15 30 45 			163 163 163 			255 255 255 			4 6 8 			6 10 13 			0 0 0 			0 0 0 			-0.1		0.9		0.9			150 100 0			1000.0		100.0		0.9			70 27 10			50 43 36			53 62 68 240			254 12 23 23			254 0 0 0			44	0	0	1.00		
// 6 AM
	60 60 60 			156 156 156 			255 255 255 			54 52 51 			124 123 120 			0 0 0 			86 86 86 			-0.1		0.9		0.8			140 100 0			1000.0		100.0		0.8			100 34 25			120 92 88			185 160 160 240			254 19 33 38			254 0 0 0			122	0	0	1.00		
// 7 AM
	89 89 89 			157 157 157 			255 255 255 			115 126 136 			135 142 127 			0 0 0 			76 76 76 			-0.1		0.9		0.8			100 50 0			1000.0		100.0		0.5			120 40 40			159 142 106			145 170 170 240			254 0 0 0			254 39 35 21			122	0	0	0.00		
// Midday
	0 0 0 			131 131 131 			255 255 255 			153 153 151 			169 166 164 			0 0 0 			78 78 78 			-0.1		0.9		0.3			150 0 150			1000.0		10.0		0.9			120 100 100			88 88 88			135 255 255 240			254 0 0 0			254 0 0 0			122	0	0	1.00		
// 7 PM
	22 22 22 			101 87 87 			255 255 255 			144 144 144 			155 155 155 			0 0 0 			79 79 79 			-0.1		0.9		0.9			110 40 0			1000.0		10.0		0.8			120 40 40			88 88 88			153 95 87 240			254 0 0 0			254 0 0 0			122	0	0	1.00		
// 8 PM
	2 2 13 			63 63 63 			255 255 255 			88 88 88 			88 88 88 			0 0 0 			0 0 0 			-0.1		0.9		0.9			100 60 0			1000.0		10.0		0.9			120 52 79			88 88 88			67 67 67 240			254 0 0 0			254 0 0 0			122	0	0	1.00		
// 10 PM
	0 34 60 			163 163 163 			255 255 255 			16 16 32 			44 55 73 			0 0 8 			0 0 0 			-0.1		0.9		0.1			160 100 0			1000.0		10.0		0.9			70 27 10			0 0 0			67 67 62 240			254 13 13 13			254 0 0 0			44	0	0	1.00		
//
///////////////////////////////////////////ЭKCТPACOЛНEЧНAЯ ЗAГOPOДНAЯ 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	33 33 12 			178 178 178 			255 255 255 			7 7 7 			11 11 11 			0 0 0 			5 0 0 			0.9		0.5		0.3			200 100 0			1500.0		100.0		0.9			0 0 0			3 3 3			53 62 68 240			254 0 0 0			254 31 47 52			44	120	0	1.00		
// 5 AM
	0 0 0 			145 145 145 			255 255 255 			23 27 40 			88 93 116 			0 0 0 			105 81 57 			0.9		0.5		0.9			200 100 0			1500.0		100.0		0.9			0 0 0			3 3 3			53 62 68 240			254 25 28 23			254 4 21 27			44	120	0	1.00		
// 6 AM
	30 30 31 			187 187 187 			255 255 255 			7 17 26 			139 109 76 			255 128 0 			121 109 93 			0.1		0.3		0.5			140 100 0			1900.0		100.0		0.8			145 0 0			255 128 64			185 160 160 240			254 85 66 52			254 0 0 0			75	120	0	1.00		
// 7 AM
	4 4 4 			122 122 122 			255 255 255 			46 87 129 			121 161 202 			255 255 255 			77 77 77 			0.1		0.3		0.3			100 50 0			2000.0		5.0		0.5			255 128 64			255 255 255			145 170 170 240			254 51 41 32			254 0 0 0			81	120	0	1.00		
// Midday
	51 43 31 			135 135 135 			255 255 255 			69 122 170 			157 172 196 			255 242 242 			81 81 81 			4.0		0.9		0.1			150 0 150			2000.0		65.0		0.9			255 128 64			150 150 150			90 170 170 240			254 0 0 0			254 0 0 0			105	120	0	1.00		
// 7 PM
	51 51 51 			58 58 58 			255 255 255 			64 124 185 			124 168 217 			255 255 255 			22 22 22 			4.0		0.5		0.6			110 40 0			2000.0		5.0		0.8			255 128 64			255 255 255			148 134 97 240			254 51 51 51			254 26 24 19			99	120	0	1.00		
// 8 PM
	2 2 0 			74 74 74 			255 255 255 			83 88 118 			110 129 156 			255 128 0 			155 0 0 			1.9		0.3		0.3			100 60 0			1800.0		10.0		0.9			0 0 0			128 128 192			67 67 67 240			254 0 0 0			254 0 0 0			62	120	0	1.00		
// 10 PM
	22 22 12 			163 163 163 			255 255 255 			0 0 0 			51 62 90 			0 0 0 			5 8 0 			0.9		0.3		0.6			160 100 0			1500.0		10.0		0.9			0 0 0			0 0 0			67 67 62 240			254 62 62 124			254 132 80 40			44	120	0	1.00		
//
///////////////////////////////////////////COЛНEЧНAЯ ЗAГOPOДНAЯ 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	43 43 43 			153 153 153 			255 255 255 			9 9 11 			10 8 8 			0 0 0 			5 0 0 			0.9		0.5		0.9			200 100 0			1500.0		100.0		0.9			0 0 0			3 3 3			53 62 68 240			254 28 38 55			254 0 0 0			44	120	0	1.00		
// 5 AM
	30 30 30 			127 127 127 			255 255 255 			30 30 30 			80 84 106 			0 0 0 			25 25 25 			0.9		0.5		0.6			200 100 0			1500.0		100.0		0.9			0 0 0			3 3 3			53 62 68 240			254 20 20 20			254 7 40 51			44	120	0	1.00		
// 6 AM
	78 78 78 			149 123 95 			255 255 255 			15 26 62 			202 96 64 			255 128 0 			83 68 64 			-0.1		0.3		0.1			140 100 0			1900.0		100.0		0.8			145 33 0			255 128 64			0 45 94 240			254 27 22 13			254 0 0 0			75	120	0	1.00		
// 7 AM
	0 0 0 			103 103 103 			255 255 255 			50 87 127 			113 167 218 			255 255 255 			75 75 75 			-0.1		0.3		0.3			100 50 0			2000.0		5.0		0.5			255 128 64			255 255 255			145 170 170 240			254 30 23 15			254 39 32 30			81	120	0	1.00		
// Midday
	56 50 43 			122 122 122 			255 255 255 			58 93 132 			132 174 214 			255 255 255 			73 73 73 			0.1		0.9		0.1			150 0 150			2000.0		65.0		0.9			255 128 64			255 255 255			90 170 170 240			254 29 29 15			254 0 0 0			105	120	0	1.00		
// 7 PM
	0 0 0 			61 61 61 			255 255 255 			61 82 115 			116 152 209 			255 255 255 			0 0 0 			0.1		0.5		0.6			110 40 0			2000.0		5.0		0.8			255 128 64			255 255 255			148 134 97 240			254 19 12 12			254 5 4 1			99	120	0	1.00		
// 8 PM
	0 0 0 			55 55 55 			255 255 255 			77 77 108 			205 163 115 			255 128 0 			155 0 0 			1.9		0.3		0.3			100 60 0			1800.0		10.0		0.9			0 0 0			128 128 192			67 67 67 240			254 0 0 0			254 0 0 0			62	120	0	1.00		
// 10 PM
	33 33 33 			163 163 163 			255 255 255 			11 12 15 			64 70 85 			0 0 0 			5 8 0 			0.9		0.3		0.6			160 100 0			1500.0		10.0		0.9			0 0 0			0 0 0			67 67 62 240			254 7 37 75			254 47 28 14			44	120	0	1.00		
//
///////////////////////////////////////////ВEТPEННAЯ ЗAГOPOДНAЯ 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	38 38 38 			182 182 182 			255 255 255 			0 9 9 			0 6 9 			0 0 0 			0 0 0 			0.9		0.3		0.8			200 100 0			1150.0		-22.0		0.9			30 20 0			23 28 30			32 43 66 240			254 43 57 71			254 0 0 0			122	0	0	1.00		
// 5 AM
	2 13 25 			81 81 81 			255 255 255 			0 0 0 			49 49 49 			0 0 0 			51 51 51 			0.9		0.3		0.8			200 100 0			1150.0		-22.0		0.9			70 27 10			23 28 30			26 58 66 240			254 48 169 207			254 2 2 2			122	0	0	1.00		
// 6 AM
	29 29 29 			128 119 114 			255 255 255 			46 52 54 			142 124 98 			0 0 0 			73 73 73 			0.1		0.3		0.3			200 100 0			1150.0		-22.0		0.8			100 34 25			102 96 101			42 77 88 240			254 26 43 53			254 0 0 0			149	255	0	1.00		
// 7 AM
	71 71 71 			179 165 159 			255 255 255 			103 119 128 			108 127 133 			0 0 0 			78 78 78 			-0.1		0.3		0.1			200 50 0			1150.0		-22.0		0.5			120 40 40			46 58 61			52 77 88 240			254 0 0 0			254 45 45 45			122	0	0	0.00		
// Midday
	7 19 19 			139 139 135 			255 255 255 			111 129 135 			156 179 189 			0 0 0 			77 77 77 			1.9		0.3		0.3			80 0 120			1150.0		-22.0		0.3			120 100 100			92 116 123			97 125 125 240			254 8 8 8			254 0 0 0			122	0	0	1.00		
// 7 PM
	0 5 5 			34 31 30 			255 255 255 			67 62 54 			77 73 73 			0 0 0 			76 76 76 			3.5		0.3		0.3			80 0 0			1150.0		-22.0		0.8			63 57 57			104 104 104			102 128 134 240			254 17 17 17			254 22 22 22			255	196	0	1.00		
// 8 PM
	89 88 90 			190 176 169 			255 255 255 			70 70 78 			57 67 82 			0 0 0 			0 0 0 			1.9		0.1		0.9			80 50 0			1150.0		-22.0		0.9			120 100 100			46 58 61			105 126 134 240			254 5 6 12			254 0 0 0			122	0	0	1.00		
// 10 PM
	5 22 33 			190 176 169 			255 255 255 			7 9 9 			1 24 32 			0 0 0 			0 0 0 			0.9		0.1		0.9			200 100 0			1150.0		-22.0		0.9			70 27 10			23 28 30			41 77 74 240			254 65 65 65			254 4 4 4			122	0	0	1.00		
//
///////////////////////////////////////////ДOЖДЛИВAЯ ЗAГOPOДНAЯ 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	21 21 39 			135 173 197 			255 255 255 			14 14 14 			14 14 14 			0 0 0 			0 0 0 			0.9		0.9		0.8			200 100 0			650.0		155.0		0.9			30 20 0			0 0 0			58 115 150 240			254 14 24 36			254 0 15 4			90	55	0	1.00		
// 5 AM
	35 35 35 			86 110 125 			255 255 255 			16 16 16 			79 79 79 			0 0 0 			0 0 0 			0.9		0.9		0.7			200 100 0			650.0		5.0		0.9			70 27 10			0 0 0			59 68 77 240			254 40 28 23			254 12 37 18			90	120	0	1.00		
// 6 AM
	43 43 43 			93 119 135 			255 255 255 			62 80 80 			83 83 83 			0 0 0 			73 73 73 			-0.1		0.8		0.3			200 100 0			650.0		161.0		0.8			100 34 25			0 0 0			62 72 77 240			254 25 53 47			254 0 0 0			90	120	100	1.00		
// 7 AM
	0 0 0 			197 197 197 			255 255 255 			104 104 104 			129 129 129 			0 0 0 			30 30 30 			-0.1		0.7		0.5			80 80 0			650.0		5.0		0.8			120 40 40			0 0 0			107 117 122 240			254 42 32 42			254 4 19 6			90	120	0	1.00		
// Midday
	0 0 0 			186 186 186 			255 255 255 			128 128 128 			151 151 151 			0 0 0 			79 79 79 			0.9		0.5		0.7			80 50 120			650.0		5.0		0.7			120 100 100			0 0 0			141 141 140 240			254 0 0 0			254 26 26 26			90	120	0	0.00		
// 7 PM
	21 21 21 			135 173 193 			255 255 255 			130 130 130 			131 131 131 			0 0 0 			76 76 76 			3.5		0.8		0.8			80 50 0			650.0		5.0		0.8			120 40 40			0 0 0			116 135 144 240			254 22 33 32			254 38 42 22			90	120	0	1.00		
// 8 PM
	51 51 51 			136 155 155 			255 255 255 			31 31 31 			47 47 47 			0 0 0 			0 0 0 			-0.1		0.1		0.9			80 50 0			1150.0		-22.0		0.9			120 100 100			46 58 61			105 126 134 240			254 50 50 50			254 4 4 4			122	0	0	1.00		
// 10 PM
	0 0 0 			124 148 166 			255 255 255 			40 40 40 			50 50 50 			0 0 0 			0 0 0 			0.9		0.1		0.5			200 100 0			650.0		188.0		0.9			70 27 10			0 0 0			80 105 144 240			254 38 64 98			254 0 55 20			90	120	0	1.00		
//
///////////////////////////////////////////ЭKCТPA COЛНEЧНAЯ ПYCТЫНЯ 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	5 5 11 			163 163 163 			255 255 255 			7 11 18 			9 9 10 			0 0 0 			5 0 0 			0.9		0.1		0.3			200 100 0			1500.0		100.0		0.9			30 20 0			3 3 3			38 38 55 240			254 30 40 51			254 48 48 48			31	118	0	0.00		
// 5 AM
	48 48 59 			145 145 145 			255 255 255 			31 120 142 			186 102 163 			0 0 0 			51 51 51 			0.9		0.3		0.3			200 100 0			1500.0		100.0		0.9			30 20 0			3 3 3			38 38 55 240			254 26 37 45			254 0 0 0			31	118	0	1.00		
// 6 AM
	72 72 72 			137 137 137 			255 255 255 			24 47 65 			255 156 106 			255 128 0 			75 75 75 			0.1		0.9		0.1			140 100 0			1700.0		100.0		0.8			255 128 128			255 161 135			159 138 120 240			254 0 0 0			254 51 39 25			223	255	0	1.00		
// 7 AM
	4 4 4 			188 188 188 			255 255 255 			54 86 132 			71 94 130 			124 124 124 			72 72 72 			0.1		0.9		0.1			100 50 0			1700.0		100.0		0.5			0 0 0			255 255 255			145 170 170 240			254 0 0 0			254 67 60 54			0	188	0	0.00		
// Midday
	24 23 20 			144 144 144 			255 255 255 			94 128 180 			122 163 224 			255 255 255 			73 73 73 			2.5		0.9		-0.1			150 0 150			1700.0		111.0		0.9			0 0 0			255 255 255			126 170 140 240			254 13 13 13			254 12 7 0			0	122	0	1.00		
// 7 PM
	71 34 34 			201 201 201 			255 255 255 			60 112 164 			110 149 183 			255 255 255 			76 76 76 			7.5		0.9		0.6			110 40 0			1700.0		10.0		0.8			0 0 0			255 255 255			139 112 87 240			254 0 0 0			254 20 13 5			0	188	0	1.00		
// 8 PM
	74 74 74 			137 137 137 			255 255 255 			6 29 76 			193 152 103 			255 128 0 			155 0 0 			1.9		0.1		0.9			100 60 0			2000.0		10.0		0.9			0 0 0			85 50 36			67 67 67 240			254 73 6 0			254 51 51 51			122	0	0	1.00		
// 10 PM
	5 5 11 			163 163 163 			255 255 255 			7 11 18 			9 81 73 			0 0 0 			5 8 0 			0.9		0.5		0.6			160 100 0			1500.0		10.0		0.9			70 27 10			0 0 0			67 67 62 240			254 84 109 124			254 34 17 77			40	103	0	1.00		
//
///////////////////////////////////////////COЛНEЧНAЯ ПYCТЫНЯ 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	14 14 14 			163 163 163 			255 255 255 			2 3 5 			6 8 8 			0 0 0 			5 0 0 			0.9		0.3		0.9			200 100 0			1500.0		100.0		0.9			30 20 0			3 3 3			38 38 55 240			254 97 101 107			254 26 34 77			55	143	0	0.00		
// 5 AM
	35 35 35 			109 109 109 			255 255 255 			24 43 81 			135 87 60 			0 0 0 			5 0 0 			0.9		0.3		0.9			200 100 0			1500.0		100.0		0.9			30 20 0			3 3 3			38 38 55 240			254 71 93 120			254 1 0 2			55	143	0	1.00		
// 6 AM
	55 55 55 			130 130 130 			255 255 255 			20 86 128 			207 120 117 			255 128 0 			35 29 21 			0.1		0.9		0.1			140 100 0			1700.0		100.0		0.8			247 193 9			120 92 88			159 138 120 240			254 26 26 26			254 29 15 0			100	69	0	1.00		
// 7 AM
	91 91 91 			167 167 167 			255 255 255 			84 120 174 			84 118 173 			255 255 255 			81 81 81 			-0.1		0.9		0.1			100 50 0			1700.0		100.0		0.5			0 0 0			255 255 255			145 170 170 240			254 0 0 0			254 50 38 29			55	188	0	0.00		
// Midday
	0 0 0 			133 133 133 			255 255 255 			49 76 115 			103 128 168 			255 255 255 			63 63 63 			2.5		0.9		-0.1			150 0 150			1700.0		111.0		0.9			0 0 0			255 255 255			126 170 140 240			254 25 25 25			254 90 90 90			33	122	0	1.00		
// 7 PM
	70 59 53 			164 118 108 			255 255 255 			59 86 146 			124 170 205 			255 255 255 			78 71 68 			7.5		0.9		0.6			110 40 0			1700.0		10.0		0.8			0 0 0			255 255 255			139 112 87 240			254 10 5 6			254 46 22 13			55	188	0	1.00		
// 8 PM
	51 30 24 			178 178 178 			255 255 255 			113 63 46 			206 146 103 			170 124 78 			155 0 0 			1.9		0.5		0.6			100 60 0			2000.0		10.0		0.9			0 0 0			85 50 36			67 67 67 240			254 74 38 23			254 38 31 28			0	90	0	1.00		
// 10 PM
	10 10 10 			163 163 163 			255 255 255 			7 11 18 			9 81 73 			0 0 0 			5 8 0 			0.9		0.5		0.6			160 100 0			1500.0		10.0		0.9			70 27 10			0 0 0			67 67 62 240			254 84 109 124			254 34 17 77			55	115	0	0.00		
//
///////////////////////////////////////////БYPЯ в ПYCТЫНЕ 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	21 21 21 			137 137 137 			255 255 255 			26 26 26 			34 34 34 			255 255 0 			5 0 0 			0.9		0.9		0.9			50 100 0			150.0		-111.0		0.9			30 20 0			3 3 3			38 38 55 240			254 64 64 64			254 56 38 0			0	12	0	0.00		
// 5 AM
	21 21 21 			137 137 137 			255 255 255 			105 102 82 			105 102 82 			255 128 0 			255 0 0 			-0.1		0.9		0.9			50 100 0			150.0		-111.0		0.9			70 27 10			50 43 36			53 62 68 240			254 64 64 64			254 56 38 0			0	12	0	0.00		
// 6 AM
	21 21 21 			137 137 137 			255 255 255 			112 109 89 			112 109 89 			255 128 0 			89 75 62 			0.1		0.9		-0.1			50 100 0			150.0		0.0		0.8			100 34 25			120 92 88			185 160 160 192			254 0 0 0			254 0 0 0			0	12	0	1.00		
// 7 AM
	21 21 21 			137 137 137 			255 255 255 			120 117 96 			120 117 96 			0 0 0 			0 0 0 			-0.1		0.9		-0.1			50 50 0			150.0		-111.0		0.5			120 40 40			159 142 106			145 170 170 230			254 64 64 64			254 99 89 77			0	12	0	0.00		
// Midday
	11 11 11 			137 137 137 			255 255 255 			166 163 140 			166 163 140 			0 0 0 			0 0 0 			-0.1		0.9		-0.1			50 0 0			150.0		-111.0		0.9			120 100 100			180 255 255			45 90 90 240			254 64 44 33			254 99 99 77			0	44	0	0.00		
// 7 PM
	21 21 21 			137 137 137 			255 255 255 			97 94 78 			97 94 78 			255 128 0 			255 0 0 			-0.1		0.9		0.9			50 40 0			150.0		-111.0		0.8			120 40 40			200 123 96			98 95 87 240			254 64 64 64			254 99 99 99			0	255	0	0.00		
// 8 PM
	21 21 21 			137 137 137 			255 255 255 			87 84 69 			87 84 69 			255 128 0 			155 0 0 			1.9		0.9		0.9			50 60 0			150.0		-111.0		0.9			120 40 40			0 0 0			67 67 67 240			254 64 64 64			254 56 38 0			0	255	0	0.00		
// 10 PM
	21 21 21 			137 155 33 			255 255 255 			55 55 55 			55 55 55 			255 5 8 			5 8 0 			0.9		0.9		0.9			50 100 0			150.0		-111.0		0.9			70 27 10			0 0 0			67 67 62 240			254 64 64 64			254 56 38 0			0	0	0	0.00		
//
///////////////////////////////////////////ПOД ВOДOЙ 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	21 21 21 			135 173 197 			255 255 255 			10 10 10 			20 20 20 			0 0 0 			0 0 0 			0.9		0.9		0.9			200 100 0			300.0		5.0		0.9			30 20 0			0 0 0			59 68 77 192			254 104 136 83			254 24 76 16			255	0	0	0.00		
// 5 AM
	21 21 21 			135 173 197 			255 255 255 			10 10 10 			20 20 20 			0 0 0 			0 0 0 			-0.1		0.9		0.9			200 100 0			300.0		5.0		0.9			70 27 10			0 0 0			59 68 77 192			254 94 141 95			254 0 70 20			255	0	0	0.00		
// 6 AM
	21 21 21 			135 173 197 			255 255 255 			10 10 10 			20 20 20 			0 0 0 			0 0 0 			3.4		0.8		0.8			200 100 0			300.0		5.0		0.8			100 34 25			0 0 0			62 72 77 192			254 124 174 110			254 0 64 20			255	0	100	0.00		
// 7 AM
	21 21 21 			135 173 197 			255 255 255 			40 40 40 			50 50 50 			0 0 0 			0 0 0 			2.5		0.7		0.8			80 80 0			300.0		5.0		0.8			120 40 40			0 0 0			107 117 122 192			254 124 153 104			254 0 48 20			255	0	0	0.00		
// Midday
	21 21 21 			186 186 186 			255 255 255 			80 80 80 			70 70 70 			0 0 0 			0 0 0 			0.9		0.5		0.7			80 50 120			300.0		5.0		0.7			120 100 100			0 0 0			141 141 140 255			254 124 143 109			254 0 51 24			255	0	0	0.00		
// 7 PM
	21 21 21 			135 173 193 			255 255 255 			80 80 80 			70 70 70 			0 0 0 			0 0 0 			3.5		0.9		0.9			80 50 0			300.0		5.0		0.8			120 40 40			0 0 0			116 135 144 192			254 124 139 85			254 10 46 22			255	0	0	0.00		
// 8 PM
	21 21 21 			167 198 223 			255 255 255 			40 40 40 			70 70 70 			0 0 0 			0 0 0 			1.9		0.9		0.9			80 80 0			300.0		5.0		0.9			120 40 40			0 0 0			132 176 189 192			254 63 124 99			254 0 87 20			255	0	0	0.00		
// 10 PM
	21 21 21 			167 198 223 			255 255 255 			40 40 40 			50 50 50 			0 0 0 			0 0 0 			0.9		0.9		0.9			200 100 0			300.0		5.0		0.9			70 27 10			0 0 0			161 176 189 192			254 124 124 91			254 0 85 20			255	0	0	0.00		
//
///////////////////////////////////////////ДOП. ЦВEТA 1 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	0 0 0 			166 166 166 			255 255 255 			255 255 255 			5 5 5 			255 255 0 			5 0 0 			0.9		0.9		0.9			200 100 0			400.0		100.0		0.9			30 20 0			3 3 3			85 85 65 192			254 64 64 41			254 64 64 64			0	0	0	0.00		
// 5 AM
